TransactionID,TxnDate,AccountNumber,AccountName,Debit,Credit,Amount,Dept,CostCenter,Description
TXN03277,2022-01-30 00:00:00.000000,5000.0,COGS - Materials,26624,0,26624,Finance,CC001,COGS - Materials transaction
TXN02464,2023-11-12 00:00:00.000000,4100.0,Revenue - Service Sales,0,19777,-19777,Admin,CC001,Revenue - Service Sales transaction
TXN03740,2023-07-20 00:00:00.000000,6200.0,Marketing Expense,9250,0,9250,IT,CC001,Marketing Expense transaction
TXN01491,2022-08-20 00:00:00.000000,1500.0,PP&E,13061,0,13061,Finance,CC003,PP&E transaction
TXN03319,2023-03-22 00:00:00.000000,1200.0,Inventory,0,1960,-1960,Admin,CC002,Inventory transaction
TXN04337,2022-06-19 00:00:00.000000,2100.0,Accrued Expenses,8439,0,8439,Finance,CC002,Accrued Expenses transaction
TXN00730,2022-08-14 00:00:00.000000,2100.0,Accrued Expenses,29836,0,29836,IT,CC004,Accrued Expenses transaction
TXN03974,2021-05-29 00:00:00.000000,4100.0,Revenue - Service Sales,0,26445,-26445,Operations,CC005,Revenue - Service Sales transaction
TXN02506,2021-11-24 00:00:00.000000,1200.0,Inventory,5528,0,5528,IT,CC003,Inventory transaction
TXN04872,2023-08-01 00:00:00.000000,1200.0,Inventory,16099,0,16099,Sales,CC004,Inventory transaction
TXN01937,2023-03-25 00:00:00.000000,6400.0,Travel Expense,26300,0,26300,IT,CC003,Travel Expense transaction
TXN01746,2023-02-26 00:00:00.000000,5000.0,COGS - Materials,2502,0,2502,Finance,CC004,COGS - Materials transaction
TXN02520,2023-03-08 00:00:00.000000,1100.0,Accounts Receivable,0,5386,-5386,Admin,CC003,Accounts Receivable transaction
TXN03324,2022-07-05 00:00:00.000000,5000.0,COGS - Materials,28340,0,28340,Finance,CC001,COGS - Materials transaction
TXN03540,2021-12-09 00:00:00.000000,4200.0,Revenue - Other,0,26525,-26525,Finance,CC003,Revenue - Other transaction
TXN01958,2023-07-29 00:00:00.000000,4200.0,Revenue - Other,0,4668,-4668,IT,CC005,Revenue - Other transaction
TXN01111,2021-10-31 00:00:00.000000,5100.0,COGS - Labor,11776,0,11776,Finance,CC001,COGS - Labor transaction
TXN04701,2023-06-09 00:00:00.000000,2000.0,Accounts Payable,0,22381,-22381,Sales,CC001,Accounts Payable transaction
TXN04086,2023-03-24 00:00:00.000000,4000.0,Revenue - Product Sales,0,49563,-49563,Operations,CC004,Revenue - Product Sales transaction
TXN04495,,4000.0,Revenue - Product Sales,0,3156,-3156,Admin,CC005,Revenue - Product Sales transaction
TXN04180,2022-03-20 00:00:00.000000,5100.0,COGS - Labor,27970,0,27970,Finance,CC002,COGS - Labor transaction
TXN00347,2022-07-01 00:00:00.000000,4000.0,Revenue - Product Sales,0,6478,-6478,Finance,CC004,Revenue - Product Sales transaction
TXN01186,2021-03-04 00:00:00.000000,2100.0,Accrued Expenses,4532,0,4532,Sales,CC001,Accrued Expenses transaction
TXN04026,2022-11-09 00:00:00.000000,5000.0,COGS - Materials,5033,0,5033,Admin,CC004,COGS - Materials transaction
TXN04060,2021-12-26 00:00:00.000000,6500.0,Depreciation,0,48199,-48199,IT,CC001,Depreciation transaction
TXN01516,2022-05-09 00:00:00.000000,6500.0,Depreciation,0,40749,-40749,Sales,CC002,Depreciation transaction
TXN04694,2022-09-04 00:00:00.000000,4100.0,Revenue - Service Sales,0,8499,-8499,IT,CC001,Revenue - Service Sales transaction
TXN00579,2021-03-26 00:00:00.000000,-5100.0,COGS - Labor,4687,0,4687,Admin,CC002,COGS - Labor transaction
TXN01965,2021-12-26 00:00:00.000000,2500.0,Long-term Debt,0,32279,-32279,Finance,CC001,Long-term Debt transaction
TXN00076,2022-07-03 00:00:00.000000,4100.0,Revenue - Service Sales,0,8163,-8163,Finance,CC005,Revenue - Service Sales transaction
TXN01430,2023-11-23 00:00:00.000000,4200.0,Revenue - Other,0,12188,-12188,Sales,CC005,Revenue - Other transaction
TXN03800,2021-10-01 00:00:00.000000,1100.0,Accounts Receivable,0,18800,-18800,Sales,CC005,Accounts Receivable transaction
TXN04454,2021-09-26 00:00:00.000000,4200.0,Revenue - Other,0,20773,-20773,Finance,CC003,Revenue - Other transaction
TXN04911,2023-10-26 00:00:00.000000,1100.0,Accounts Receivable,38250,0,38250,Finance,CC001,Accounts Receivable transaction
TXN04978,2021-08-16 00:00:00.000000,2000.0,Accounts Payable,0,27642,-27642,IT,CC001,Accounts Payable transaction
TXN01847,2022-01-26 00:00:00.000000,4100.0,Revenue - Service Sales,0,18106,-18106,IT,CC002,Revenue - Service Sales transaction
TXN00132,2023-09-28 00:00:00.000000,1500.0,PP&E,31227,0,31227,Admin,CC003,PP&E transaction
TXN00179,2023-09-22 00:00:00.000000,5100.0,COGS - Labor,17067,0,17067,Sales,CC003,COGS - Labor transaction
TXN02941,2021-06-03 00:00:00.000000,6000.0,Salaries Expense,25569,0,25569,Admin,CC002,Salaries Expense transaction
TXN04490,2022-06-12 00:00:00.000000,2500.0,Long-term Debt,37018,0,37018,Admin,CC002,Long-term Debt transaction
TXN04723,2021-11-12 00:00:00.000000,6500.0,Depreciation,24256,0,24256,IT,CC003,Depreciation transaction
TXN02772,2023-03-02 00:00:00.000000,6300.0,IT Expense,22284,0,22284,Operations,CC003,IT Expense transaction
TXN01843,2021-10-30 00:00:00.000000,6100.0,Rent Expense,5024,0,5024,IT,CC002,Rent Expense transaction
TXN02239,2023-09-27 00:00:00.000000,6200.0,Marketing Expense,20165,0,20165,Sales,CC004,Marketing Expense transaction
TXN03937,2021-07-16 00:00:00.000000,1000.0,Cash,25312,0,25312,Sales,CC005,Cash transaction
TXN02405,2023-06-01 00:00:00.000000,5100.0,COGS - Labor,10830,0,10830,IT,CC005,COGS - Labor transaction
TXN00605,2021-06-27 00:00:00.000000,6300.0,IT Expense,1712,0,1712,IT,CC004,IT Expense transaction
TXN02802,2021-06-18 00:00:00.000000,6000.0,Salaries Expense,24970,0,24970,Admin,CC002,Salaries Expense transaction
TXN00026,2022-07-24 00:00:00.000000,4000.0,Revenue - Product Sales,0,41106,-41106,Finance,CC003,Revenue - Product Sales transaction
TXN00659,2022-03-20 00:00:00.000000,6400.0,Travel Expense,8236,0,8236,Finance,CC005,Travel Expense transaction
TXN01897,2022-12-11 00:00:00.000000,2100.0,Accrued Expenses,24881,0,24881,IT,CC002,Accrued Expenses transaction
TXN03871,2021-03-25 00:00:00.000000,6500.0,Depreciation,37211,0,37211,Admin,CC003,Depreciation transaction
TXN02214,2023-08-02 00:00:00.000000,4100.0,Revenue - Service Sales,0,32485,-32485,Finance,CC001,Revenue - Service Sales transaction
TXN00174,2022-11-08 00:00:00.000000,6300.0,IT Expense,5988,0,5988,Sales,CC005,IT Expense transaction
TXN01612,2022-07-25 00:00:00.000000,6400.0,Travel Expense,17237,0,17237,Finance,CC005,Travel Expense transaction
TXN00438,2023-09-01 00:00:00.000000,5000.0,COGS - Materials,19140,0,19140,IT,CC005,COGS - Materials transaction
TXN00332,2022-03-07 00:00:00.000000,2500.0,Long-term Debt,0,9288,-9288,Admin,CC002,Long-term Debt transaction
TXN03144,2023-10-14 00:00:00.000000,4000.0,Revenue - Product Sales,0,18804,-18804,Admin,CC002,Revenue - Product Sales transaction
TXN01455,2021-02-27 00:00:00.000000,1100.0,Accounts Receivable,24085,0,24085,Sales,CC001,Accounts Receivable transaction
TXN00343,2022-01-03 00:00:00.000000,6300.0,IT Expense,1312,0,1312,IT,CC005,IT Expense transaction
TXN03244,2021-04-02 00:00:00.000000,1200.0,Inventory,43639,0,43639,Admin,CC005,Inventory transaction
TXN02582,2023-05-02 00:00:00.000000,1000.0,Cash,26726,0,26726,Sales,CC002,Cash transaction
TXN00728,2021-03-08 00:00:00.000000,4000.0,Revenue - Product Sales,0,46340,-46340,Operations,CC001,Revenue - Product Sales transaction
TXN03834,2022-05-29 00:00:00.000000,5200.0,COGS - Overhead,15717,0,15717,IT,CC001,COGS - Overhead transaction
TXN00977,2021-12-26 00:00:00.000000,4200.0,Revenue - Other,0,23828,-23828,IT,CC004,Revenue - Other transaction
TXN02396,2021-10-05 00:00:00.000000,4000.0,Revenue - Product Sales,0,20541,-20541,Admin,CC002,Revenue - Product Sales transaction
TXN04021,2021-05-18 00:00:00.000000,6500.0,Depreciation,0,39890,-39890,Finance,CC002,Depreciation transaction
TXN01929,2021-05-02 00:00:00.000000,6300.0,IT Expense,27096,0,27096,IT,CC001,IT Expense transaction
TXN02651,2023-07-15 00:00:00.000000,4100.0,Revenue - Service Sales,0,34881,-34881,Finance,CC001,Revenue - Service Sales transaction
TXN04109,2022-02-28 00:00:00.000000,5200.0,COGS - Overhead,14495,0,14495,Sales,CC005,COGS - Overhead transaction
TXN01300,2021-11-06 00:00:00.000000,6300.0,IT Expense,29881,0,29881,Admin,CC005,IT Expense transaction
TXN03033,2023-07-03 00:00:00.000000,4200.0,Revenue - Other,0,49347,-49347,Admin,CC001,Revenue - Other transaction
TXN04624,2022-01-21 00:00:00.000000,6400.0,Travel Expense,26587,0,26587,Operations,CC005,Travel Expense transaction
TXN00661,2022-07-21 00:00:00.000000,6500.0,Depreciation,20608,0,20608,Finance,CC002,Depreciation transaction
TXN04023,2021-07-21 00:00:00.000000,1500.0,PP&E,12678,0,12678,Sales,CC002,PP&E transaction
TXN02901,2022-08-21 00:00:00.000000,2000.0,Accounts Payable,0,41740,-41740,Admin,CC004,Accounts Payable transaction
TXN02826,2021-09-02 00:00:00.000000,6300.0,IT Expense,24958,0,24958,IT,CC001,IT Expense transaction
TXN03018,2023-08-03 00:00:00.000000,2500.0,Long-term Debt,0,25792,-25792,Sales,CC002,Long-term Debt transaction
TXN02221,2021-05-01 00:00:00.000000,5000.0,COGS - Materials,11035,0,11035,Finance,CC004,COGS - Materials transaction
TXN03411,2023-07-30 00:00:00.000000,6300.0,IT Expense,2275,0,2275,Sales,CC004,IT Expense transaction
TXN02742,2022-03-13 00:00:00.000000,5200.0,COGS - Overhead,22043,0,22043,Admin,CC003,COGS - Overhead transaction
TXN04926,2021-06-19 00:00:00.000000,6500.0,Depreciation,34183,0,34183,IT,CC004,Depreciation transaction
TXN03236,2021-07-06 00:00:00.000000,5000.0,COGS - Materials,20352,0,20352,Sales,CC001,COGS - Materials transaction
TXN01279,2021-08-22 00:00:00.000000,6400.0,Travel Expense,19118,0,19118,Sales,CC005,Travel Expense transaction
TXN03114,2023-12-14 00:00:00.000000,1000.0,Cash,29223,0,29223,Operations,CC005,Cash transaction
TXN01622,2022-06-18 00:00:00.000000,6100.0,Rent Expense,15082,0,15082,IT,CC003,Rent Expense transaction
TXN03650,2022-12-03 00:00:00.000000,5200.0,COGS - Overhead,23567,0,23567,Sales,CC004,COGS - Overhead transaction
TXN04440,2023-08-24 00:00:00.000000,1500.0,PP&E,22595,0,22595,Operations,CC002,PP&E transaction
TXN00068,2022-07-07 00:00:00.000000,5000.0,COGS - Materials,14162,0,14162,Operations,CC002,COGS - Materials transaction
TXN02618,2022-12-20 00:00:00.000000,2100.0,Accrued Expenses,25431,0,25431,Admin,CC002,Accrued Expenses transaction
TXN02155,2021-07-09 00:00:00.000000,6500.0,Depreciation,27001,0,27001,IT,CC001,Depreciation transaction
TXN04920,2023-06-04 00:00:00.000000,6100.0,Rent Expense,12901,0,12901,Sales,CC003,Rent Expense transaction
TXN00821,2021-07-10 00:00:00.000000,6200.0,Marketing Expense,13029,0,13029,Sales,CC002,Marketing Expense transaction
TXN01227,2022-09-10 00:00:00.000000,1200.0,Inventory,37317,0,37317,Admin,CC005,Inventory transaction
TXN03733,2023-11-08 00:00:00.000000,5000.0,COGS - Materials,22804,0,22804,Sales,CC001,COGS - Materials transaction
TXN03915,2022-05-08 00:00:00.000000,5100.0,COGS - Labor,26341,0,26341,IT,CC002,COGS - Labor transaction
TXN03995,2023-02-04 00:00:00.000000,2100.0,Accrued Expenses,13477,0,13477,Operations,CC001,Accrued Expenses transaction
TXN04481,2022-03-18 00:00:00.000000,6500.0,Depreciation,0,43680,-43680,IT,CC005,Depreciation transaction
TXN04293,2021-03-19 00:00:00.000000,6300.0,IT Expense,24872,0,24872,IT,CC004,IT Expense transaction
TXN03464,2022-01-10 00:00:00.000000,2000.0,Accounts Payable,0,34586,-34586,Finance,CC004,Accounts Payable transaction
TXN01144,2021-07-10 00:00:00.000000,4200.0,Revenue - Other,0,32642,-32642,IT,CC005,Revenue - Other transaction
TXN00398,2022-09-08 00:00:00.000000,6000.0,Salaries Expense,6554,0,6554,Admin,CC001,Salaries Expense transaction
TXN04677,2022-05-22 00:00:00.000000,6300.0,IT Expense,5668,0,5668,Sales,CC002,IT Expense transaction
TXN04325,2021-02-01 00:00:00.000000,5100.0,COGS - Labor,15821,0,15821,Operations,CC003,COGS - Labor transaction
TXN02940,2023-03-19 00:00:00.000000,6300.0,IT Expense,8325,0,8325,Operations,CC002,IT Expense transaction
TXN01399,2021-12-06 00:00:00.000000,6000.0,Salaries Expense,930,0,930,Operations,CC004,Salaries Expense transaction
TXN01660,2026-03-12 03:03:58.074340,6300.0,IT Expense,4091,0,4091,Sales,CC004,IT Expense transaction
TXN00980,2023-01-20 00:00:00.000000,2500.0,Long-term Debt,0,47967,-47967,Operations,CC004,Long-term Debt transaction
TXN01299,2022-10-10 00:00:00.000000,4000.0,Revenue - Product Sales,0,25265,-25265,Admin,CC001,Revenue - Product Sales transaction
TXN02644,2022-05-22 00:00:00.000000,2000.0,Accounts Payable,0,37150,-37150,IT,CC001,Accounts Payable transaction
TXN00083,2023-07-29 00:00:00.000000,4000.0,Revenue - Product Sales,0,31466,-31466,Sales,CC002,Revenue - Product Sales transaction
TXN03805,2022-10-05 00:00:00.000000,4200.0,Revenue - Other,0,41812,-41812,IT,CC001,Revenue - Other transaction
TXN02493,2023-07-16 00:00:00.000000,6000.0,Salaries Expense,10454,0,10454,IT,CC005,Salaries Expense transaction
TXN03790,2022-10-22 00:00:00.000000,5000.0,COGS - Materials,21904,0,21904,Finance,CC003,COGS - Materials transaction
TXN03832,2021-11-26 00:00:00.000000,6000.0,Salaries Expense,1733,0,1733,Finance,CC004,Salaries Expense transaction
TXN02320,2022-10-31 00:00:00.000000,5100.0,COGS - Labor,29075,0,29075,Finance,CC001,COGS - Labor transaction
TXN00424,2021-12-14 00:00:00.000000,2000.0,Accounts Payable,19277,0,19277,IT,CC001,Accounts Payable transaction
TXN04363,,6300.0,IT Expense,2257,0,2257,Admin,CC004,IT Expense transaction
TXN01905,2021-10-09 00:00:00.000000,1000.0,Cash,29604,0,29604,IT,CC004,Cash transaction
TXN04562,2021-02-28 00:00:00.000000,5000.0,COGS - Materials,19856,0,19856,Operations,CC001,COGS - Materials transaction
TXN03399,2021-01-19 00:00:00.000000,4100.0,Revenue - Service Sales,0,2623,-2623,Finance,CC005,Revenue - Service Sales transaction
TXN03146,2022-11-10 00:00:00.000000,2100.0,Accrued Expenses,28564,0,28564,Admin,CC004,Accrued Expenses transaction
TXN01566,2022-01-05 00:00:00.000000,6100.0,Rent Expense,10492,0,10492,Finance,CC002,Rent Expense transaction
TXN03633,2021-03-22 00:00:00.000000,5200.0,COGS - Overhead,3374,0,3374,Operations,CC005,COGS - Overhead transaction
TXN00840,2021-10-07 00:00:00.000000,2100.0,Accrued Expenses,10318,0,10318,Admin,CC005,Accrued Expenses transaction
TXN00501,2021-02-10 00:00:00.000000,6000.0,Salaries Expense,28661,0,28661,Operations,CC004,Salaries Expense transaction
TXN00142,2023-09-23 00:00:00.000000,6300.0,IT Expense,13797,0,13797,Sales,CC005,IT Expense transaction
TXN01378,2022-09-25 00:00:00.000000,1200.0,Inventory,0,19636,-19636,IT,CC001,Inventory transaction
TXN03748,2021-01-05 00:00:00.000000,4000.0,Revenue - Product Sales,0,25083,-25083,Admin,CC005,Revenue - Product Sales transaction
TXN02173,2022-05-12 00:00:00.000000,4100.0,Revenue - Service Sales,0,31162,-31162,Finance,CC004,Revenue - Service Sales transaction
TXN01139,2021-11-09 00:00:00.000000,6300.0,IT Expense,24268,0,24268,IT,CC002,IT Expense transaction
TXN02581,2023-10-05 00:00:00.000000,6400.0,Travel Expense,25480,0,25480,Operations,CC002,Travel Expense transaction
TXN01788,2021-05-31 00:00:00.000000,6000.0,Salaries Expense,27535,0,27535,Finance,CC002,Salaries Expense transaction
TXN03215,2021-04-22 00:00:00.000000,4100.0,Revenue - Service Sales,0,36912,-36912,Operations,CC002,Revenue - Service Sales transaction
TXN00551,2021-03-05 00:00:00.000000,1200.0,Inventory,0,33308,-33308,Operations,CC001,Inventory transaction
TXN03143,2021-08-02 00:00:00.000000,1500.0,PP&E,0,37797,-37797,Operations,CC004,PP&E transaction
TXN02020,2023-11-02 00:00:00.000000,2500.0,Long-term Debt,0,7038,-7038,Sales,CC005,Long-term Debt transaction
TXN00949,2023-02-21 00:00:00.000000,5000.0,COGS - Materials,21346,0,21346,Finance,CC003,COGS - Materials transaction
TXN02291,2022-07-10 00:00:00.000000,1200.0,Inventory,17102,0,17102,Operations,CC004,Inventory transaction
TXN00533,2023-02-16 00:00:00.000000,1500.0,PP&E,24219,0,24219,Finance,CC001,PP&E transaction
TXN01830,2022-11-10 00:00:00.000000,6300.0,IT Expense,3133,0,3133,Operations,CC002,IT Expense transaction
TXN03632,2021-12-24 00:00:00.000000,2100.0,Accrued Expenses,15283,0,15283,Admin,CC005,Accrued Expenses transaction
TXN04442,2023-01-20 00:00:00.000000,-5000.0,COGS - Materials,11685,0,11685,Admin,CC003,COGS - Materials transaction
TXN04792,2022-06-09 00:00:00.000000,6200.0,Marketing Expense,12023,0,12023,IT,CC002,Marketing Expense transaction
TXN01603,2023-01-30 00:00:00.000000,6100.0,Rent Expense,11959,0,11959,Sales,CC001,Rent Expense transaction
TXN00640,2022-09-20 00:00:00.000000,4000.0,Revenue - Product Sales,0,30004,-30004,Operations,CC001,Revenue - Product Sales transaction
TXN04857,2021-02-03 00:00:00.000000,2100.0,Accrued Expenses,20323,0,20323,Admin,CC003,Accrued Expenses transaction
TXN00968,2022-09-25 00:00:00.000000,6100.0,Rent Expense,12336,0,12336,IT,CC004,Rent Expense transaction
TXN04261,2023-09-16 00:00:00.000000,2500.0,Long-term Debt,0,18799,-18799,IT,CC004,Long-term Debt transaction
TXN02664,2023-01-04 00:00:00.000000,5000.0,COGS - Materials,3120,0,3120,IT,CC003,COGS - Materials transaction
TXN01684,2022-04-07 00:00:00.000000,1500.0,PP&E,40390,0,40390,Operations,CC001,PP&E transaction
TXN04777,2023-12-08 00:00:00.000000,1500.0,PP&E,13874,0,13874,Sales,CC004,PP&E transaction
TXN02374,2021-12-14 00:00:00.000000,5200.0,COGS - Overhead,11594,0,11594,Admin,CC005,COGS - Overhead transaction
TXN00156,2023-02-04 00:00:00.000000,1500.0,PP&E,0,10114,-10114,IT,CC003,PP&E transaction
TXN02522,2022-03-16 00:00:00.000000,5000.0,COGS - Materials,1290,0,1290,Operations,CC001,COGS - Materials transaction
TXN02880,2022-07-10 00:00:00.000000,6100.0,Rent Expense,2163,0,2163,Finance,CC005,Rent Expense transaction
TXN01090,2023-01-12 00:00:00.000000,6300.0,IT Expense,10303,0,10303,IT,CC003,IT Expense transaction
TXN04896,2022-11-16 00:00:00.000000,2100.0,Accrued Expenses,4870,0,4870,Admin,CC002,Accrued Expenses transaction
TXN04264,2023-09-18 00:00:00.000000,6500.0,Depreciation,21696,0,21696,Operations,CC004,Depreciation transaction
TXN00289,2021-01-17 00:00:00.000000,2500.0,Long-term Debt,0,1332,-1332,Sales,CC001,Long-term Debt transaction
TXN00931,2022-06-07 00:00:00.000000,1200.0,Inventory,19561,0,19561,Finance,CC004,Inventory transaction
TXN02571,2021-04-20 00:00:00.000000,6400.0,Travel Expense,4413,0,4413,Operations,CC002,Travel Expense transaction
TXN02293,2021-06-02 00:00:00.000000,4100.0,Revenue - Service Sales,0,45314,-45314,Sales,CC001,Revenue - Service Sales transaction
TXN04127,2023-11-25 00:00:00.000000,2500.0,Long-term Debt,0,2900,-2900,Sales,CC001,Long-term Debt transaction
TXN02400,2022-11-12 00:00:00.000000,5000.0,COGS - Materials,9463,0,9463,IT,CC003,COGS - Materials transaction
TXN03337,2022-10-20 00:00:00.000000,6400.0,Travel Expense,16008,0,16008,Sales,CC002,Travel Expense transaction
TXN00943,2022-09-11 00:00:00.000000,6200.0,Marketing Expense,8607,0,8607,Finance,CC005,Marketing Expense transaction
TXN03912,2021-08-23 00:00:00.000000,5000.0,COGS - Materials,20891,0,20891,Finance,CC002,COGS - Materials transaction
TXN04687,2022-10-24 00:00:00.000000,5100.0,COGS - Labor,26151,0,26151,Sales,CC004,COGS - Labor transaction
TXN01699,2021-12-17 00:00:00.000000,6400.0,Travel Expense,14046,0,14046,Operations,CC005,Travel Expense transaction
TXN04733,2023-02-13 00:00:00.000000,2500.0,Long-term Debt,0,21343,-21343,IT,CC002,Long-term Debt transaction
TXN02998,2021-09-06 00:00:00.000000,2100.0,Accrued Expenses,26174,0,26174,Admin,CC005,Accrued Expenses transaction
TXN02635,2021-10-05 00:00:00.000000,6000.0,Salaries Expense,25086,0,25086,Sales,CC002,Salaries Expense transaction
TXN02852,2023-01-08 00:00:00.000000,1500.0,PP&E,15179,0,15179,Admin,CC001,PP&E transaction
TXN00986,2023-09-14 00:00:00.000000,6200.0,Marketing Expense,7721,0,7721,Admin,CC004,Marketing Expense transaction
TXN04476,2021-04-08 00:00:00.000000,,COGS - Labor,28191,0,28191,Operations,CC004,COGS - Labor transaction
TXN02219,2023-09-28 00:00:00.000000,6300.0,IT Expense,21023,0,21023,IT,CC004,IT Expense transaction
TXN02255,2023-12-10 00:00:00.000000,5200.0,COGS - Overhead,11972,0,11972,IT,CC002,COGS - Overhead transaction
TXN04802,2021-05-05 00:00:00.000000,6400.0,Travel Expense,29754,0,29754,Admin,CC001,Travel Expense transaction
TXN00982,2023-10-25 00:00:00.000000,5200.0,COGS - Overhead,29873,0,29873,IT,CC001,COGS - Overhead transaction
TXN02527,2022-01-18 00:00:00.000000,1000.0,Cash,0,1567,-1567,Finance,CC001,Cash transaction
TXN02587,2021-03-05 00:00:00.000000,4000.0,Revenue - Product Sales,0,16648,-16648,Admin,CC004,Revenue - Product Sales transaction
TXN03205,2023-04-19 00:00:00.000000,6200.0,Marketing Expense,28858,0,28858,Admin,CC005,Marketing Expense transaction
TXN03734,2022-02-28 00:00:00.000000,2100.0,Accrued Expenses,21655,0,21655,Sales,CC004,Accrued Expenses transaction
TXN03576,2023-05-04 00:00:00.000000,4000.0,Revenue - Product Sales,0,39932,-39932,Sales,CC005,Revenue - Product Sales transaction
TXN03899,2023-04-07 00:00:00.000000,6500.0,Depreciation,21656,0,21656,Sales,CC002,Depreciation transaction
TXN01458,2022-11-18 00:00:00.000000,4200.0,Revenue - Other,0,47740,-47740,Admin,CC002,Revenue - Other transaction
TXN01396,2021-11-12 00:00:00.000000,4200.0,Revenue - Other,0,18289,-18289,Admin,CC001,Revenue - Other transaction
TXN00265,2022-06-28 00:00:00.000000,4100.0,Revenue - Service Sales,0,13695,-13695,Sales,CC002,Revenue - Service Sales transaction
TXN04623,2023-04-26 00:00:00.000000,1500.0,PP&E,0,12024,-12024,Admin,CC004,PP&E transaction
TXN00930,2023-07-31 00:00:00.000000,6200.0,Marketing Expense,12966,0,12966,IT,CC003,Marketing Expense transaction
TXN03104,2022-02-17 00:00:00.000000,2000.0,Accounts Payable,0,1042,-1042,Operations,CC002,Accounts Payable transaction
TXN02179,2023-02-19 00:00:00.000000,1500.0,PP&E,29234,0,29234,Operations,CC004,PP&E transaction
TXN04678,2021-03-10 00:00:00.000000,2500.0,Long-term Debt,0,36098,-36098,Operations,CC001,Long-term Debt transaction
TXN00247,2023-11-07 00:00:00.000000,1500.0,PP&E,39992,0,39992,Operations,CC001,PP&E transaction
TXN03640,2021-04-04 00:00:00.000000,4200.0,Revenue - Other,0,23560,-23560,Operations,CC002,Revenue - Other transaction
TXN01759,2023-10-16 00:00:00.000000,5100.0,COGS - Labor,5900,0,5900,IT,CC001,COGS - Labor transaction
TXN04890,2021-07-15 00:00:00.000000,4000.0,Revenue - Product Sales,0,43099,-43099,Sales,CC005,Revenue - Product Sales transaction
TXN02851,2023-11-13 00:00:00.000000,1500.0,PP&E,0,46154,-46154,Operations,CC001,PP&E transaction
TXN00924,2022-05-09 00:00:00.000000,2500.0,Long-term Debt,0,30377,-30377,Operations,CC003,Long-term Debt transaction
TXN02551,2021-08-28 00:00:00.000000,6400.0,Travel Expense,17956,0,17956,Finance,CC005,Travel Expense transaction
TXN00269,2023-07-26 00:00:00.000000,5200.0,COGS - Overhead,5678,0,5678,Sales,CC004,COGS - Overhead transaction
TXN00670,2022-09-12 00:00:00.000000,1100.0,Accounts Receivable,0,11672,-11672,Operations,CC004,Accounts Receivable transaction
TXN02818,2022-05-16 00:00:00.000000,1100.0,Accounts Receivable,1902,0,1902,Finance,CC001,Accounts Receivable transaction
TXN01911,2022-04-08 00:00:00.000000,6000.0,Salaries Expense,21354,0,21354,Sales,CC005,Salaries Expense transaction
TXN03028,2022-12-26 00:00:00.000000,4100.0,Revenue - Service Sales,0,8653,0,IT,CC005,Revenue - Service Sales transaction
TXN01153,2022-12-26 00:00:00.000000,4000.0,Revenue - Product Sales,0,34606,-34606,IT,CC005,Revenue - Product Sales transaction
TXN04842,2023-02-01 00:00:00.000000,6100.0,Rent Expense,14720,0,14720,Sales,CC003,Rent Expense transaction
TXN03502,2021-12-29 00:00:00.000000,2500.0,Long-term Debt,0,18620,-18620,IT,CC001,Long-term Debt transaction
TXN04265,2022-06-04 00:00:00.000000,1100.0,Accounts Receivable,6170,0,6170,Finance,CC003,Accounts Receivable transaction
TXN03930,2023-09-24 00:00:00.000000,6400.0,Travel Expense,24591,0,24591,Sales,CC004,Travel Expense transaction
TXN02202,2022-08-28 00:00:00.000000,1500.0,PP&E,12913,0,12913,Admin,CC001,PP&E transaction
TXN03025,2023-02-23 00:00:00.000000,4100.0,Revenue - Service Sales,0,2930,-2930,Operations,CC004,Revenue - Service Sales transaction
TXN01916,2022-11-08 00:00:00.000000,4000.0,Revenue - Product Sales,0,49690,-49690,Finance,CC004,Revenue - Product Sales transaction
TXN00613,2023-10-10 00:00:00.000000,6400.0,Travel Expense,20229,0,20229,IT,CC002,Travel Expense transaction
TXN02438,2021-11-12 00:00:00.000000,6100.0,Rent Expense,19074,0,19074,Admin,CC002,Rent Expense transaction
TXN03837,2022-08-28 00:00:00.000000,6400.0,Travel Expense,7246,0,7246,Sales,CC003,Travel Expense transaction
TXN01899,2022-06-10 00:00:00.000000,5000.0,COGS - Materials,13467,0,13467,Operations,CC002,COGS - Materials transaction
TXN01650,2021-02-23 00:00:00.000000,2000.0,Accounts Payable,0,19235,-19235,Finance,CC003,Accounts Payable transaction
TXN04760,2022-01-15 00:00:00.000000,6300.0,IT Expense,573500,0,573500,Operations,CC003,IT Expense transaction
TXN00259,2023-12-07 00:00:00.000000,1200.0,Inventory,0,28002,-28002,Operations,CC005,Inventory transaction
TXN00848,2022-08-03 00:00:00.000000,4000.0,Revenue - Product Sales,0,13235,-13235,Operations,CC001,Revenue - Product Sales transaction
TXN04275,2022-03-16 00:00:00.000000,4000.0,Revenue - Product Sales,0,33781,-33781,Finance,CC003,Revenue - Product Sales transaction
TXN01234,2021-01-16 00:00:00.000000,5200.0,COGS - Overhead,2291,0,2291,Admin,CC004,COGS - Overhead transaction
TXN01128,2023-04-28 00:00:00.000000,4100.0,Revenue - Service Sales,0,1035,-1035,Sales,CC003,Revenue - Service Sales transaction
TXN01968,2023-11-22 00:00:00.000000,5000.0,COGS - Materials,18272,0,18272,Finance,CC002,COGS - Materials transaction
